
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
3.97817826e+00, -5.91546655e-01, 1.01503059e-01, 1.43783064e+01
1.25085878e+01, -1.72412291e-01, 1.01503059e-01, 1.43370695e+01
1.25293818e+01, -1.84213787e-01, 1.01503059e-01, 1.43359489e+01
1.25292492e+01, -1.64503917e-01, 1.01503059e-01, 1.43370905e+01
4.15464211e+00, 4.08662349e-01, 1.01503059e-01, 1.41234646e+01
4.17485046e+00, 4.05176520e-01, 1.01503059e-01, 1.41764135e+01
4.16360331e+00, 4.27647144e-01, 1.01503059e-01, 1.39270124e+01
8.87216759e+00, -4.78749096e-01, 1.01503059e-01, 1.44240389e+01
8.88399029e+00, -4.83672023e-01, 1.01503059e-01, 1.44230471e+01
8.87870216e+00, -4.62151706e-01, 1.01503059e-01, 1.44250898e+01
7.83319807e+00, -4.57981110e-01, 1.01503059e-01, 1.43963127e+01
7.81281233e+00, -4.61520374e-01, 1.01503059e-01, 1.43929090e+01
7.82871008e+00, -4.81771231e-01, 1.01503059e-01, 1.43855267e+01
5.61675644e+00, 4.46633339e-01, 1.01503059e-01, 1.43729153e+01
5.63094616e+00, 4.44371641e-01, 1.01503059e-01, 1.43725424e+01
5.62539768e+00, 4.67402130e-01, 1.01503059e-01, 1.43755054e+01
6.27197504e-01, -1.28472781e+00, 1.01503059e-01, 1.44330282e+01
6.08544946e-01, -1.29986787e+00, 1.01503059e-01, 1.44220018e+01
6.33090913e-01, -1.30400908e+00, 1.01503059e-01, 1.44319277e+01
2.75275874e+00, -5.28505266e-01, 1.01503059e-01, 1.44324436e+01
2.75600958e+00, -5.12061834e-01, 1.01503059e-01, 1.44214334e+01
2.74145985e+00, -5.06967127e-01, 1.01503059e-01, 1.44187660e+01
1.79445946e+00, 3.39596301e-01, 1.01503059e-01, 9.13432407e+00
1.81185579e+00, 3.36417764e-01, 1.01503059e-01, 9.33474064e+00
1.80467415e+00, 3.57887536e-01, 1.01503059e-01, 9.02833462e+00
3.20747662e+00, 3.56942177e-01, 1.01503059e-01, 1.16342754e+01
3.19724417e+00, 3.37953687e-01, 1.01503059e-01, 1.18217850e+01
3.21722245e+00, 3.35079312e-01, 1.01503059e-01, 1.19789152e+01
2.46636319e+00, -5.16436398e-01, 1.01503059e-01, 1.43871260e+01
2.47462606e+00, -5.01214385e-01, 1.01503059e-01, 1.43881865e+01
2.45742130e+00, -4.96211261e-01, 1.01503059e-01, 1.43853283e+01
6.25047731e+00, -4.98233050e-01, 1.01503059e-01, 1.43808117e+01
6.26073503e+00, -5.11901379e-01, 1.01503059e-01, 1.43797741e+01
6.26993942e+00, -4.95688796e-01, 1.01503059e-01, 1.43801165e+01
1.16001406e+01, -2.33857170e-01, 1.01503059e-01, 1.43050022e+01
1.15819740e+01, -2.30319291e-01, 1.01503059e-01, 1.43048525e+01
1.15915823e+01, -2.53383607e-01, 1.01503059e-01, 1.42965164e+01
4.68585825e+00, -5.30833364e-01, 1.01503059e-01, 1.44245758e+01
4.67744780e+00, -5.09940982e-01, 1.01503059e-01, 1.44217300e+01
4.67074299e+00, -5.31560600e-01, 1.01503059e-01, 1.44246264e+01
4.22987890e+00, -5.03281951e-01, 1.01503059e-01, 1.44211731e+01
4.21333504e+00, -5.01118183e-01, 1.01503059e-01, 1.44206781e+01
4.22073984e+00, -5.23518562e-01, 1.01503059e-01, 1.44145756e+01
3.61605334e+00, -4.93940920e-01, 1.01503059e-01, 1.43635025e+01
3.60195827e+00, -4.91783798e-01, 1.01503059e-01, 1.43622484e+01
3.60636973e+00, -5.04778504e-01, 1.01503059e-01, 1.43591194e+01
9.09597397e+00, 2.57110834e-01, 1.01503059e-01, 1.43295002e+01
9.07854939e+00, 2.54094273e-01, 1.01503059e-01, 1.43287592e+01
9.08964539e+00, 2.35187709e-01, 1.01503059e-01, 1.43253069e+01
1.16893854e+01, 2.87125241e-02, 1.01503059e-01, 1.43423710e+01
1.17048321e+01, 3.17746550e-02, 1.01503059e-01, 1.43419638e+01
1.16954889e+01, 5.26876226e-02, 1.01503059e-01, 1.43413324e+01
9.82340515e-01, 1.01466501e+00, 1.01503059e-01, 1.48864441e+01
9.96623814e-01, 1.01201200e+00, 1.01503059e-01, 1.48748274e+01
9.95507419e-01, 1.03382063e+00, 1.01503059e-01, 1.48634138e+01
-6.09246254e-01, 9.13739204e-01, 1.01503059e-01, 1.46210814e+01
-6.02716565e-01, 9.31398332e-01, 1.01503059e-01, 1.46269369e+01
-6.23354971e-01, 9.34246302e-01, 1.01503059e-01, 1.46170864e+01
8.82891464e+00, 2.48971567e-01, 1.01503059e-01, 1.43244429e+01
8.81677532e+00, 2.70183504e-01, 1.01503059e-01, 1.43271408e+01
8.81053925e+00, 2.45539322e-01, 1.01503059e-01, 1.43236761e+01
3.95374393e+00, -5.03321946e-01, 1.01503059e-01, 1.44010162e+01
3.94522023e+00, -4.85837460e-01, 1.01503059e-01, 1.44064789e+01
3.94131708e+00, -5.11822581e-01, 1.01503059e-01, 1.43949022e+01
9.60624218e+00, 2.35289052e-01, 1.01503059e-01, 1.43311148e+01
9.62507057e+00, 2.36641899e-01, 1.01503059e-01, 1.43317709e+01
9.61253548e+00, 2.58459955e-01, 1.01503059e-01, 1.43352385e+01
2.54783940e+00, 2.70048440e-01, 1.01503059e-01, 1.30723352e+01
2.56786847e+00, 2.68870175e-01, 1.01503059e-01, 1.31559057e+01
2.55732512e+00, 2.90990859e-01, 1.01503059e-01, 1.28522186e+01
6.55857754e+00, -4.36586082e-01, 1.01503059e-01, 1.43670206e+01
6.56541109e+00, -4.46710169e-01, 1.01503059e-01, 1.43672609e+01
6.58159018e+00, -4.43444610e-01, 1.01503059e-01, 1.43668194e+01
1.17822683e+00, 8.34366322e-01, 1.01503059e-01, 1.48377953e+01
1.18137693e+00, 8.51340294e-01, 1.01503059e-01, 1.48341389e+01
1.16167617e+00, 8.49559426e-01, 1.01503059e-01, 1.48452387e+01
1.57743979e+00, 3.37429196e-01, 1.01503059e-01, 3.52989030e+00
1.57004774e+00, 3.56871903e-01, 1.01503059e-01, 3.46428037e+00
1.55842459e+00, 3.39861721e-01, 1.01503059e-01, 4.48764229e+00
1.70872641e+00, 2.00273469e-01, 1.01503059e-01, 1.18587198e+01
1.69196808e+00, 2.26868629e-01, 1.01503059e-01, 1.09599514e+01
1.68848240e+00, 1.98040143e-01, 1.01503059e-01, 1.18385992e+01
5.82062101e+00, 3.35320085e-01, 1.01503059e-01, 1.43631439e+01
5.80717468e+00, 3.40825766e-01, 1.01503059e-01, 1.43642664e+01
5.81251907e+00, 3.17354560e-01, 1.01503059e-01, 1.43635530e+01
1.20085173e+01, -1.03388838e-01, 1.01503059e-01, 1.43438082e+01
1.19875536e+01, -1.11637741e-01, 1.01503059e-01, 1.43438997e+01
1.20085716e+01, -1.19089149e-01, 1.01503059e-01, 1.43439245e+01
1.15436995e+00, 8.27532887e-01, 1.01503059e-01, 1.48592386e+01
1.13844836e+00, 8.41706038e-01, 1.01503059e-01, 1.48662672e+01
1.13497591e+00, 8.23960066e-01, 1.01503059e-01, 1.48755474e+01
1.10593641e+00, 8.56813014e-01, 1.01503059e-01, 1.48851604e+01
1.12270892e+00, 8.44841421e-01, 1.01503059e-01, 1.48765802e+01
1.12596309e+00, 8.63242567e-01, 1.01503059e-01, 1.48666468e+01
1.20468903e+00, -8.16196680e-01, 1.01503059e-01, 1.47299423e+01
1.22134042e+00, -8.00522447e-01, 1.01503059e-01, 1.47282200e+01
1.20030975e+00, -8.00471842e-01, 1.01503059e-01, 1.47341070e+01
1.18317776e+01, -7.51727223e-02, 1.01503059e-01, 1.43437500e+01
1.18233004e+01, -5.52133322e-02, 1.01503059e-01, 1.43437576e+01
1.18165522e+01, -7.49440566e-02, 1.01503059e-01, 1.43437548e+01
6.99267149e+00, 3.03433686e-01, 1.01503059e-01, 1.43292322e+01
7.00327682e+00, 3.19985509e-01, 1.01503059e-01, 1.43289452e+01
6.98817492e+00, 3.27285111e-01, 1.01503059e-01, 1.43289185e+01
1.37852097e+00, 5.90319633e-01, 1.01503059e-01, 1.44241285e+01
1.39405119e+00, 5.89721799e-01, 1.01503059e-01, 1.44321527e+01
1.38797355e+00, 6.14663720e-01, 1.01503059e-01, 1.44799290e+01
1.40035224e+00, 5.69535434e-01, 1.01503059e-01, 1.43998938e+01
1.38597929e+00, 5.69256127e-01, 1.01503059e-01, 1.43786955e+01
-1.12117209e-01, -1.20110881e+00, 1.01503059e-01, 1.42557793e+01
-1.24556780e-01, -1.21470213e+00, 1.01503059e-01, 1.42621679e+01
-1.06717683e-01, -1.21954346e+00, 1.01503059e-01, 1.42638378e+01
6.62087059e+00, 3.12504500e-01, 1.01503059e-01, 1.43300762e+01
6.62852669e+00, 2.96880692e-01, 1.01503059e-01, 1.43301630e+01
6.63001204e+00, 3.19625258e-01, 1.01503059e-01, 1.43299942e+01
3.95665812e+00, 2.36060113e-01, 1.01503059e-01, 1.44197578e+01
3.96251655e+00, 2.53775030e-01, 1.01503059e-01, 1.44230766e+01
3.95223594e+00, 2.63390511e-01, 1.01503059e-01, 1.44269371e+01
4.59195232e+00, -4.18836504e-01, 1.01503059e-01, 1.43954220e+01
4.57351398e+00, -4.17096823e-01, 1.01503059e-01, 1.43949795e+01
4.58240986e+00, -4.39672202e-01, 1.01503059e-01, 1.43983288e+01
-6.86743259e-01, -5.34280598e-01, 1.01503059e-01, 1.39662209e+01
-6.95979238e-01, -5.54043531e-01, 1.01503059e-01, 1.39785595e+01
-6.75701618e-01, -5.49272001e-01, 1.01503059e-01, 1.39654961e+01
1.60001886e+00, -3.83890510e-01, 1.01503059e-01, 1.47919884e+01
1.57945931e+00, -3.74632865e-01, 1.01503059e-01, 1.48149509e+01
1.58050191e+00, -3.92714202e-01, 1.01503059e-01, 1.48024664e+01
1.25893295e+00, -7.77352870e-01, 1.01503059e-01, 1.47263288e+01
1.28156066e+00, -7.84255981e-01, 1.01503059e-01, 1.47178841e+01
1.27670419e+00, -7.67654121e-01, 1.01503059e-01, 1.47237635e+01
1.34335053e+00, -6.63606524e-01, 1.01503059e-01, 1.47528610e+01
1.35274911e+00, -6.47525311e-01, 1.01503059e-01, 1.47552710e+01
1.33784127e+00, -6.47773266e-01, 1.01503059e-01, 1.47601843e+01
9.84576821e-01, -1.02707255e+00, 1.01503059e-01, 1.46871653e+01
9.70172226e-01, -1.02904081e+00, 1.01503059e-01, 1.46833916e+01
9.79144096e-01, -1.04896092e+00, 1.01503059e-01, 1.46793480e+01
9.19440448e-01, 9.32160795e-01, 1.01503059e-01, 1.50326414e+01
9.36079979e-01, 9.12537217e-01, 1.01503059e-01, 1.50299797e+01
9.38027382e-01, 9.30794060e-01, 1.01503059e-01, 1.50096149e+01
3.74143451e-01, 1.16811788e+00, 1.01503059e-01, 1.51645384e+01
3.75585467e-01, 1.19301307e+00, 1.01503059e-01, 1.51505232e+01
3.58972639e-01, 1.17505658e+00, 1.01503059e-01, 1.51533737e+01
-6.18363023e-01, -6.84623897e-01, 1.01503059e-01, 1.39968081e+01
-5.98471761e-01, -6.80189848e-01, 1.01503059e-01, 1.39856501e+01
-6.11066222e-01, -6.64230764e-01, 1.01503059e-01, 1.39838381e+01
1.16459370e+01, -9.20332521e-02, 1.01503059e-01, 1.43409252e+01
1.16230164e+01, -1.00791946e-01, 1.01503059e-01, 1.43398075e+01
1.16426535e+01, -1.10376254e-01, 1.01503059e-01, 1.43396349e+01
8.29814255e-01, 9.29766595e-01, 1.01503059e-01, 1.51580753e+01
8.28932226e-01, 9.45951462e-01, 1.01503059e-01, 1.51420431e+01
8.15132201e-01, 9.38225567e-01, 1.01503059e-01, 1.51659040e+01
-3.59756768e-01, -9.27860200e-01, 1.01503059e-01, 1.40766420e+01
-3.62102091e-01, -9.04206753e-01, 1.01503059e-01, 1.40595770e+01
-3.81432742e-01, -9.11308467e-01, 1.01503059e-01, 1.40688000e+01
7.94385254e-01, -1.01003647e+00, 1.01503059e-01, 1.46159325e+01
7.97030985e-01, -9.88252223e-01, 1.01503059e-01, 1.46234903e+01
7.80356109e-01, -9.93621290e-01, 1.01503059e-01, 1.46136665e+01
8.26294899e-01, -9.79587317e-01, 1.01503059e-01, 1.46416178e+01
8.37468863e-01, -9.96468246e-01, 1.01503059e-01, 1.46419821e+01
8.42233062e-01, -9.74706709e-01, 1.01503059e-01, 1.46500893e+01
3.80565619e+00, 1.88137278e-01, 1.01503059e-01, 1.44003754e+01
3.79462552e+00, 1.96286634e-01, 1.01503059e-01, 1.43987932e+01
3.79843450e+00, 1.68971792e-01, 1.01503059e-01, 1.44010239e+01
1.09668646e+01, -7.17537403e-02, 1.01503059e-01, 1.43100004e+01
1.09544458e+01, -8.90188664e-02, 1.01503059e-01, 1.43063869e+01
1.09711914e+01, -9.02655199e-02, 1.01503059e-01, 1.43073759e+01
1.01038110e+00, -9.62645650e-01, 1.01503059e-01, 1.47072783e+01
9.97618973e-01, -9.61983204e-01, 1.01503059e-01, 1.47058439e+01
1.00015867e+00, -9.83714879e-01, 1.01503059e-01, 1.47034369e+01
-5.64944804e-01, 7.28829682e-01, 1.01503059e-01, 1.46055613e+01
-5.57195663e-01, 7.50657201e-01, 1.01503059e-01, 1.46167879e+01
-5.78678846e-01, 7.41449118e-01, 1.01503059e-01, 1.46016197e+01
1.08862276e+01, -1.10693842e-01, 1.01503059e-01, 1.42954607e+01
1.09050093e+01, -1.09484762e-01, 1.01503059e-01, 1.42972393e+01
1.08907776e+01, -9.13166553e-02, 1.01503059e-01, 1.42992630e+01
1.05839996e+01, -8.38699117e-02, 1.01503059e-01, 1.42785463e+01
1.06024132e+01, -8.40203017e-02, 1.01503059e-01, 1.42797070e+01
1.05963316e+01, -6.24524467e-02, 1.01503059e-01, 1.42840338e+01
6.35192394e-01, -1.01994765e+00, 1.01503059e-01, 1.45155611e+01
6.31243765e-01, -1.00318503e+00, 1.01503059e-01, 1.45203266e+01
6.14944816e-01, -1.01587498e+00, 1.01503059e-01, 1.45054359e+01
9.99375057e+00, -1.29890442e-01, 1.01503059e-01, 1.42382174e+01
9.99380207e+00, -1.10554323e-01, 1.01503059e-01, 1.42395449e+01
9.97393990e+00, -1.19288974e-01, 1.01503059e-01, 1.42385654e+01
3.72076917e+00, -3.37091058e-01, 1.01503059e-01, 1.44081163e+01
3.72190046e+00, -3.18164915e-01, 1.01503059e-01, 1.44073973e+01
3.70162559e+00, -3.26032907e-01, 1.01503059e-01, 1.44072742e+01
1.00253286e+01, -5.23068421e-02, 1.01503059e-01, 1.42501078e+01
1.00363455e+01, -6.99169785e-02, 1.01503059e-01, 1.42469950e+01
1.00438719e+01, -5.00361212e-02, 1.01503059e-01, 1.42512693e+01
-7.40013838e-01, -3.55807573e-01, 1.01503059e-01, 1.39621477e+01
-7.35508800e-01, -3.79911840e-01, 1.01503059e-01, 1.39612980e+01
-7.23781526e-01, -3.69143635e-01, 1.01503059e-01, 1.39517603e+01
1.84428036e+00, -1.91557571e-01, 1.01503059e-01, 1.43092098e+01
1.82622051e+00, -1.93115413e-01, 1.01503059e-01, 1.43619661e+01
1.83717394e+00, -2.11706251e-01, 1.01503059e-01, 1.43631706e+01
1.02144489e+01, -8.13717991e-02, 1.01503059e-01, 1.42538242e+01
1.02219200e+01, -1.02276444e-01, 1.01503059e-01, 1.42506332e+01
1.02338409e+01, -8.00960958e-02, 1.01503059e-01, 1.42550917e+01
-7.53606915e-01, -2.32981160e-01, 1.01503059e-01, 1.39773674e+01
-7.39056885e-01, -2.22114787e-01, 1.01503059e-01, 1.39696379e+01
-7.61375964e-01, -2.13565424e-01, 1.01503059e-01, 1.39860535e+01
7.15652227e+00, -3.49116236e-01, 1.01503059e-01, 1.43918161e+01
7.16406965e+00, -3.25429738e-01, 1.01503059e-01, 1.43970776e+01
7.14430857e+00, -3.27064037e-01, 1.01503059e-01, 1.43957596e+01
